link,fighter_1,fighter_2,method,round,time,weight_class
http://www.ufcstats.com/fight-details/7e20b0536fbbd560,Jeff Molina,Zhalgas Zhumagulov,S-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/a09447d185a62251,Rinat Fakhretdinov,Andreas Michailidis,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/59b2bbb251968ca9,Erin Blanchfield,JJ Aldrich,SUB,2,2:38,Women's Flyweight
http://www.ufcstats.com/fight-details/7a2c841693b54dd7,Ketlen Vieira,Holly Holm,S-DEC,5,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/5d4fb748ad246269,Michel Pereira,Santiago Ponzinibbio,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/f682118709b4143e,Chidi Njokuani,Dusko Todorovic,KO/TKO,1,4:48,Middleweight
http://www.ufcstats.com/fight-details/5eaff5c832430378,Tabatha Ricci,Polyana Viana,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/4a789cdd5aaf4439,JunYong Park,Eryk Anders,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/cbdfb3c648d7bada,Joseph Holmes,Alen Amedovski,SUB,1,1:04,Middleweight
http://www.ufcstats.com/fight-details/1b4d0c9e3c59b33b,Jailton Almeida,Parker Porter,SUB,1,4:35,Heavyweight
http://www.ufcstats.com/fight-details/534c07488396e124,Uros Medic,Omar Morales,KO/TKO,2,3:05,Lightweight
http://www.ufcstats.com/fight-details/3542f9f30926f364,Jonathan Martinez,Vince Morales,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/5136dc566f46daf6,Chase Hooper,Felipe Colares,KO/TKO,3,3:00,Featherweight
http://www.ufcstats.com/fight-details/bc7228d30ff5be46,Sam Hughes,Elise Reed,KO/TKO,3,3:52,Women's Strawweight
http://www.ufcstats.com/fight-details/5c281439d20184f1,Jan Blachowicz,Aleksandar Rakic,KO/TKO,3,1:11,Light Heavyweight
http://www.ufcstats.com/fight-details/2fa88b72973478b6,Ryan Spann,Ion Cutelaba,SUB,1,2:22,Light Heavyweight
http://www.ufcstats.com/fight-details/43543a2c1c7a7135,Davey Grant,Louis Smolka,KO/TKO,3,0:49,Bantamweight
http://www.ufcstats.com/fight-details/fad150a0288efbd7,Katlyn Cerminara,Amanda Ribas,S-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/e240d6f77747ec46,Manuel Torres,Frank Camacho,KO/TKO,1,3:27,Lightweight
http://www.ufcstats.com/fight-details/b3248692dfb954b2,Allan Nascimento,Jake Hadley,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/7e047b195135ef06,Viviane Araujo,Andrea Lee,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/8a1aa64eb1f17913,Michael Johnson,Alan Patrick,KO/TKO,2,3:22,Lightweight
http://www.ufcstats.com/fight-details/f549164690d723bb,Virna Jandiroba,Angela Hill,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/22f1133d02700bb2,Tatsuro Taira,Carlos Candelario,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/afed0bac5ce5a2f3,Andre Petroski,Nick Maximov,SUB,1,1:16,Middleweight
http://www.ufcstats.com/fight-details/7d4e49d8a6678157,Charles Oliveira,Justin Gaethje,SUB,1,3:22,Lightweight
http://www.ufcstats.com/fight-details/9d61012a6020516e,Carla Esparza,Rose Namajunas,S-DEC,5,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/a2ebb5f86eb64f22,Michael Chandler,Tony Ferguson,KO/TKO,2,0:17,Lightweight
http://www.ufcstats.com/fight-details/c020ccbd7cdefb6e,Ovince Saint Preux,Mauricio Rua,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/8390441d93736719,Randy Brown,Khaos Williams,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/6a902b97ac98c283,Francisco Trinaldo,Danny Roberts,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/fc4939b3c9071e66,Macy Chiasson,Norma Dumont,S-DEC,3,5:00,Women's Featherweight
http://www.ufcstats.com/fight-details/80ac36a9dbc4b1a1,Brandon Royval,Matt Schnell,SUB,1,2:14,Flyweight
http://www.ufcstats.com/fight-details/ff6c8dab41efcc09,Blagoy Ivanov,Marcos Rogerio de Lima,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/397dd9a8694ef413,Andre Fialho,Cameron VanCamp,KO/TKO,1,2:35,Welterweight
http://www.ufcstats.com/fight-details/60d9d50b763adc62,Tracy Cortez,Melissa Gatto,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/8289033e03b4d9a3,CJ Vergara,Kleydson Rodrigues,S-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/88455c967a7ef6fc,Loopy Godinez,Ariane Carnelossi,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/430309e0f8a315d5,Journey Newson,Fernie Garcia,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/5ae5eb729c6bb169,Marlon Vera,Rob Font,U-DEC,5,5:00,Bantamweight
http://www.ufcstats.com/fight-details/eb277b5ea2a19124,Andrei Arlovski,Jake Collier,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/632c2d4ed12f2bdf,Joanderson Brito,Andre Fili,KO/TKO,1,0:41,Featherweight
http://www.ufcstats.com/fight-details/7c8701bb78cb4de8,Grant Dawson,Jared Gordon,SUB,3,4:11,Lightweight
http://www.ufcstats.com/fight-details/760e3f292b834637,Darren Elkins,Tristan Connelly,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/6b956992204ec040,Krzysztof Jotko,Gerald Meerschaert,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/d2484d74f819d813,Alexandr Romanov,Chase Sherman,SUB,1,2:11,Heavyweight
http://www.ufcstats.com/fight-details/7e4b7a70838e5ba4,Francisco Figueiredo,Daniel Lacerda,SUB,1,1:18,Flyweight
http://www.ufcstats.com/fight-details/5b731da9e4be4391,Gabe Green,Yohan Lainesse,KO/TKO,2,4:02,Welterweight
http://www.ufcstats.com/fight-details/9217ecc287ac482d,Natan Levy,Mike Breeden,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/80cf37627a129145,Shanna Young,Gina Mazany,KO/TKO,2,3:11,Women's Flyweight
http://www.ufcstats.com/fight-details/3a3ac7b3987f6799,Jessica Andrade,Amanda Lemos,SUB,1,3:13,Women's Strawweight
http://www.ufcstats.com/fight-details/6017351e164dbca3,Claudio Puelles,Clay Guida,SUB,1,3:01,Lightweight
http://www.ufcstats.com/fight-details/a45d4327bc82bc28,Maycee Barber,Montana De La Rosa,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/173d576e6247a88a,Charles Jourdain,Lando Vannata,SUB,1,2:32,Featherweight
http://www.ufcstats.com/fight-details/992e84bf59837e21,Marc-Andre Barriault,Jordan Wright,SUB,1,2:36,Catch Weight
http://www.ufcstats.com/fight-details/9b8a82276f06829f,Sergey Khandozhko,Dwight Grant,KO/TKO,2,4:15,Welterweight
http://www.ufcstats.com/fight-details/e8c57c6259193466,Tyson Pedro,Ike Villanueva,KO/TKO,1,4:55,Light Heavyweight
http://www.ufcstats.com/fight-details/926977ec3ed0ebe1,Aoriqileng,Cameron Else,KO/TKO,1,2:48,Bantamweight
http://www.ufcstats.com/fight-details/e4d946470fd150fe,Preston Parsons,Evan Elder,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/6a4ba72b084193b5,Philipe Lins,Marcin Prachnio,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/7cf7960c6ccb5fa1,Mike Jackson,Dean Barry,DQ,1,3:52,Welterweight
http://www.ufcstats.com/fight-details/6d4b6224f26572f9,Belal Muhammad,Vicente Luque,U-DEC,5,5:00,Welterweight
http://www.ufcstats.com/fight-details/a0a120c50d93f70a,Caio Borralho,Gadzhi Omargadzhiev,U-DEC,3,3:56,Middleweight
http://www.ufcstats.com/fight-details/7c5fc3fc7be4a997,Andre Fialho,Miguel Baeza,KO/TKO,1,4:39,Welterweight
http://www.ufcstats.com/fight-details/2e94ee4b9f5fddea,Mayra Bueno Silva,Wu Yanan,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/4f6e7159e77d4215,Pat Sabatini,TJ Laramie,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/559031e51ced0b53,Mounir Lazzez,Ange Loosa,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/b09f8cd4cbd7ba56,Devin Clark,William Knight,KO/TKO,3,3:21,Heavyweight
http://www.ufcstats.com/fight-details/c20e6697335c3b3d,Pannie Kianzad,Lina Lansberg,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/74c58b9d638c5eaa,Drakkar Klose,Brandon Jenkins,KO/TKO,2,0:33,Lightweight
http://www.ufcstats.com/fight-details/0987b3f785e26d1c,Rafa Garcia,Jesse Ronson,SUB,2,4:50,Lightweight
http://www.ufcstats.com/fight-details/1ceab8fa45996f51,Martin Buday,Chris Barnett,U-DEC,3,1:38,Heavyweight
http://www.ufcstats.com/fight-details/eac46cfead228e11,Jordan Leavitt,Trey Ogden,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/0daf776bd222daad,Sam Hughes,Istela Nunes,M-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/fb7ebdda8658fa05,Alatengheili,Kevin Croom,KO/TKO,1,0:47,Bantamweight
http://www.ufcstats.com/fight-details/dc0ab34f1952cb48,Alexander Volkanovski,Chan Sung Jung,KO/TKO,4,0:45,Featherweight
http://www.ufcstats.com/fight-details/9a8964b148cb5923,Aljamain Sterling,Petr Yan,S-DEC,5,5:00,Bantamweight
http://www.ufcstats.com/fight-details/394b0347b0438622,Khamzat Chimaev,Gilbert Burns,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/d8945e21a63e2451,Mackenzie Dern,Tecia Pennington,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/15311d4b33d93004,Mark Madsen,Vinc Pichel,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/313b85fe82b2ba80,Ian Machado Garry,Darian Weeks,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/7c6ed5b3d830d0cb,Anthony Hernandez,Josh Fremd,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/88c6e7f71b79fd65,Raquel Pennington,Aspen Ladd,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/7458a37feabf8788,Mike Malott,Mickey Gall,KO/TKO,1,3:41,Welterweight
http://www.ufcstats.com/fight-details/278b965694e563b2,Aleksei Oleinik,Jared Vanderaa,SUB,1,3:39,Heavyweight
http://www.ufcstats.com/fight-details/9e52a67410f2c879,Piera Rodriguez,Kay Hansen,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/313c36ce9bde6cf6,Julio Arce,Daniel Santos,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/c4e866d9dd606faa,Curtis Blaydes,Chris Daukaus,KO/TKO,2,0:17,Heavyweight
http://www.ufcstats.com/fight-details/1b650c76387c0f4b,Alexa Grasso,Joanne Wood,SUB,1,3:57,Women's Flyweight
http://www.ufcstats.com/fight-details/f3c37e23ca30c87d,Bryan Barberena,Matt Brown,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/410e65e4d1782bfc,Kai Kara-France,Askar Askarov,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/3f92025b29e06bfd,Neil Magny,Max Griffin,S-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/f6afaf2a39fa441c,Marc Diakiese,Viacheslav Borshchev,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/bb31c77bddd1317e,Sara McMann,Karol Rosa,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/d0b7a79d3e7f3362,Chris Gutierrez,Batgerel Danaa,KO/TKO,2,2:34,Bantamweight
http://www.ufcstats.com/fight-details/6ed495c177d69a3a,Aliaskhab Khizriev,Denis Tiuliulin,SUB,2,1:58,Middleweight
http://www.ufcstats.com/fight-details/3ecccdab76baa59c,Manon Fiorot,Jennifer Maia,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/82b2b97b85c7225c,Matheus Nicolau,David Dvorak,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/97e522591ac7eb29,Luis Saldana,Bruno Souza,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/06641a8c62e45661,Tom Aspinall,Alexander Volkov,SUB,1,3:45,Heavyweight
http://www.ufcstats.com/fight-details/ce3d94186567a684,Arnold Allen,Dan Hooker,KO/TKO,1,2:33,Featherweight
http://www.ufcstats.com/fight-details/001441f70c293931,Paddy Pimblett,Kazula Vargas,SUB,1,3:49,Lightweight
http://www.ufcstats.com/fight-details/bcd1e1d71a172d53,Gunnar Nelson,Takashi Sato,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/5a878a6bebc973d7,Molly McCann,Luana Carolina,KO/TKO,3,1:52,Women's Flyweight
http://www.ufcstats.com/fight-details/a200b5dcbdd2506e,Ilia Topuria,Jai Herbert,KO/TKO,2,1:07,Lightweight
http://www.ufcstats.com/fight-details/6e705b2365bc03fa,Makwan Amirkhani,Mike Grundy,SUB,1,0:57,Featherweight
http://www.ufcstats.com/fight-details/ae989e21c3839b49,Sergei Pavlovich,Shamil Abdurakhimov,KO/TKO,1,4:03,Heavyweight
http://www.ufcstats.com/fight-details/766b4f5e77ab0860,Paul Craig,Nikita Krylov,SUB,1,3:57,Light Heavyweight
http://www.ufcstats.com/fight-details/53d0df57a917c6a0,Jack Shore,Timur Valiev,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/5e378c52f26935d6,Elise Reed,Cory McKenna,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/4c7e55061dc3bf89,Muhammad Mokaev,Cody Durden,SUB,1,0:58,Flyweight
http://www.ufcstats.com/fight-details/8aa16cc1ba99aac1,Magomed Ankalaev,Thiago Santos,U-DEC,5,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/9b46a662b8fa1d8d,Song Yadong,Marlon Moraes,KO/TKO,1,2:06,Bantamweight
http://www.ufcstats.com/fight-details/70b8d357e89383bd,Sodiq Yusuff,Alex Caceres,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/23eec2d9cb2d78cd,Khalil Rountree Jr.,Karl Roberson,KO/TKO,2,0:25,Light Heavyweight
http://www.ufcstats.com/fight-details/463fac0e48505b62,Drew Dober,Terrance McKinney,KO/TKO,1,3:17,Lightweight
http://www.ufcstats.com/fight-details/226884e46a10865d,Alex Pereira,Bruno Silva,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/3b06c512abfa0494,Matthew Semelsberger,AJ Fletcher,U-DEC,3,5:00,Welterweight
http://www.ufcstats.com/fight-details/26fbee4ed13ff35d,JJ Aldrich,Gillian Robertson,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/b70313eae7c24b27,Javid Basharat,Trevin Jones,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/5cad3ab6553e9ec9,Damon Jackson,Kamuela Kirk,SUB,2,4:42,Featherweight
http://www.ufcstats.com/fight-details/b55de7d791b9f62d,Miranda Maverick,Sabina Mazo,SUB,2,2:15,Women's Flyweight
http://www.ufcstats.com/fight-details/9cb78122a23e6a7d,Cody Brundage,Dalcha Lungiambula,SUB,1,3:41,Middleweight
http://www.ufcstats.com/fight-details/b400c29fbeee0206,Guido Cannetti,Kris Moutinho,KO/TKO,1,2:07,Bantamweight
http://www.ufcstats.com/fight-details/f10c2c84652ef573,Azamat Murzakanov,Tafon Nchukwi,KO/TKO,3,0:44,Light Heavyweight
http://www.ufcstats.com/fight-details/d03d0abf331df751,Colby Covington,Jorge Masvidal,U-DEC,5,5:00,Welterweight
http://www.ufcstats.com/fight-details/838bb84a5a976a9c,Rafael Dos Anjos,Renato Moicano,U-DEC,5,5:00,Catch Weight
http://www.ufcstats.com/fight-details/abd45edc07a8d9e3,Bryce Mitchell,Edson Barboza,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/43b43c5d439b2f98,Kevin Holland,Alex Oliveira,KO/TKO,2,0:38,Welterweight
http://www.ufcstats.com/fight-details/cda06ff86cfe4f5f,Serghei Spivac,Greg Hardy,KO/TKO,1,2:16,Heavyweight
http://www.ufcstats.com/fight-details/fce6ab43b7d09aa4,Jalin Turner,Jamie Mullarkey,KO/TKO,2,0:46,Lightweight
http://www.ufcstats.com/fight-details/9321b3c90ea5ca6c,Marina Rodriguez,Yan Xiaonan,S-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/ee278a5a25744cac,Nicolae Negumereanu,Kennedy Nzechukwu,S-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/c6fc43c351b08bda,Maryna Moroz,Mariya Agapova,SUB,2,3:27,Women's Flyweight
http://www.ufcstats.com/fight-details/59d44b6888885500,Umar Nurmagomedov,Brian Kelleher,SUB,1,3:15,Featherweight
http://www.ufcstats.com/fight-details/c420c376cc1d149c,Tim Elliott,Tagir Ulanbekov,U-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/36d9337a27b71ba9,Ludovit Klein,Devonte Smith,S-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/d5323490163dde0e,Dustin Jacoby,Michal Oleksiejczuk,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/2f4d42e0b9696f71,Islam Makhachev,King Green,KO/TKO,1,3:23,Catch Weight
http://www.ufcstats.com/fight-details/01468f766dd7385c,Wellington Turman,Misha Cirkunov,SUB,2,1:29,Middleweight
http://www.ufcstats.com/fight-details/c4eb14c3de579842,Priscila Cachoeira,Ji Yeon Kim,U-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/8515f07911765f89,Arman Tsarukyan,Joel Alvarez,KO/TKO,2,1:57,Lightweight
http://www.ufcstats.com/fight-details/84d633d4a9fbf331,Armen Petrosyan,Gregory Rodrigues,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/61a20ff34b6948ba,Ignacio Bahamondes,Rongzhu,SUB,3,1:40,Lightweight
http://www.ufcstats.com/fight-details/f087a10a6f2bcc99,Josiane Nunes,Ramona Pascual,U-DEC,3,5:00,Women's Featherweight
http://www.ufcstats.com/fight-details/cb1f27818d46af0e,Terrance McKinney,Fares Ziam,SUB,1,2:11,Lightweight
http://www.ufcstats.com/fight-details/901e62b7af57f559,Jonathan Martinez,Alejandro Perez,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/c5d5fcf290cc029e,Ramiz Brahimaj,Micheal Gillmore,SUB,1,2:02,Welterweight
http://www.ufcstats.com/fight-details/181ceedcacc01d48,Carlos Hernandez,Victor Altamirano,S-DEC,3,5:00,Flyweight
http://www.ufcstats.com/fight-details/f7865e5a6d009a87,Jamahal Hill,Johnny Walker,KO/TKO,1,2:55,Light Heavyweight
http://www.ufcstats.com/fight-details/99fd8396cbe1df03,Kyle Daukaus,Jamie Pickett,SUB,1,4:59,Catch Weight
http://www.ufcstats.com/fight-details/93026443e5140415,Parker Porter,Alan Baudot,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/958799d957945a3a,Jim Miller,Nikolas Motta,KO/TKO,2,1:58,Lightweight
http://www.ufcstats.com/fight-details/04e2d50c24a88dbd,Joaquin Buckley,Abdul Razak Alhassan,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/25da52bc590ef664,David Onama,Gabriel Benitez,KO/TKO,1,4:24,Featherweight
http://www.ufcstats.com/fight-details/e36a5d4d53b97d4e,Stephanie Egger,Jessica-Rose Clark,SUB,1,3:44,Women's Bantamweight
http://www.ufcstats.com/fight-details/2d8db91f91f68069,Chas Skelly,Mark Striegl,KO/TKO,2,2:01,Featherweight
http://www.ufcstats.com/fight-details/33cc40fc1da409d3,Gloria de Paula,Diana Belbita,U-DEC,3,5:00,Women's Strawweight
http://www.ufcstats.com/fight-details/ea63f56779100678,Chad Anheliger,Jesse Strader,KO/TKO,3,3:33,Bantamweight
http://www.ufcstats.com/fight-details/528c208293bdef13,Jonathan Pearce,Christian Rodriguez,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/8cd583f6d10692bc,Mario Bautista,Jay Perrin,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/ca8f73d038c4d6e7,Israel Adesanya,Robert Whittaker,U-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/bb42336d6417914c,Tai Tuivasa,Derrick Lewis,KO/TKO,2,1:40,Heavyweight
http://www.ufcstats.com/fight-details/18a1617ee7356352,Jared Cannonier,Derek Brunson,KO/TKO,2,4:29,Middleweight
http://www.ufcstats.com/fight-details/238832b58a66ae07,Renato Moicano,Alexander Hernandez,SUB,2,1:23,Lightweight
http://www.ufcstats.com/fight-details/388adad23aaa9d39,King Green,Nasrat Haqparast,U-DEC,3,5:00,Lightweight
http://www.ufcstats.com/fight-details/81c22cfa22002ea4,Andrei Arlovski,Jared Vanderaa,S-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/b1e048825b5bbe1c,Casey O'Neill,Roxanne Modafferi,S-DEC,3,5:00,Women's Flyweight
http://www.ufcstats.com/fight-details/a0ba726da4a50458,Kyler Phillips,Marcelo Rojo,SUB,3,1:48,Bantamweight
http://www.ufcstats.com/fight-details/3bebd99d5f94bec7,Carlos Ulberg,Fabio Cherant,U-DEC,3,5:00,Light Heavyweight
http://www.ufcstats.com/fight-details/19e742ccaa09cf08,Ronnie Lawrence,Mana Martinez,U-DEC,3,5:00,Bantamweight
http://www.ufcstats.com/fight-details/c16bda7548181613,Jacob Malkoun,AJ Dobson,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/821bef3a3394dd96,Douglas Silva de Andrade,Sergey Morozov,SUB,2,3:24,Bantamweight
http://www.ufcstats.com/fight-details/507080ccded73591,Jeremiah Wells,Blood Diamond,SUB,1,4:38,Welterweight
http://www.ufcstats.com/fight-details/6708f3a32861038a,Maxim Grishin,William Knight,U-DEC,3,5:00,Heavyweight
http://www.ufcstats.com/fight-details/4b67a1875390e7ad,Sean Strickland,Jack Hermansson,S-DEC,5,5:00,Middleweight
http://www.ufcstats.com/fight-details/ace166f26c2ac2e8,Nick Maximov,Punahele Soriano,S-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/6b4c2cc27855506a,Shavkat Rakhmonov,Carlston Harris,KO/TKO,1,4:10,Welterweight
http://www.ufcstats.com/fight-details/0730c4e6fb247fa1,Brendan Allen,Sam Alvey,SUB,2,2:10,Light Heavyweight
http://www.ufcstats.com/fight-details/0489b42ac0ab6d4b,Bryan Battle,Tresean Gore,U-DEC,3,5:00,Middleweight
http://www.ufcstats.com/fight-details/208c5dc52ccfd47a,Julian Erosa,Steven Peterson,S-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/c816a969cb001168,John Castaneda,Miles Johns,SUB,3,1:38,Bantamweight
http://www.ufcstats.com/fight-details/84ebbad426d25713,Hakeem Dawodu,Michael Trizano,U-DEC,3,5:00,Featherweight
http://www.ufcstats.com/fight-details/f9ab966e63968c15,Chidi Njokuani,Marc-Andre Barriault,KO/TKO,1,0:16,Middleweight
http://www.ufcstats.com/fight-details/673ed36fa5c12d5f,Alexis Davis,Julija Stoliarenko,U-DEC,3,5:00,Women's Bantamweight
http://www.ufcstats.com/fight-details/e82f15afac3dac93,Jailton Almeida,Danilo Marques,KO/TKO,1,2:57,Light Heavyweight
http://www.ufcstats.com/fight-details/342779192b116314,Phil Rowe,Jason Witt,KO/TKO,2,2:15,Welterweight
http://www.ufcstats.com/fight-details/1765fc442ea03873,Malcolm Gordon,Denys Bondar,KO/TKO,1,1:22,Flyweight
http://www.ufcstats.com/fight-details/e786542667fdecf0,Francis Ngannou,Ciryl Gane,U-DEC,5,5:00,Heavyweight
http://www.ufcstats.com/fight-details/cddd3d4febe097f8,Deiveson Figueiredo,Brandon Moreno,U-DEC,5,5:00,Flyweight
